"","Turtle_ID","Latitude","Longitude","Longitude.1","Latitude.1","optional"
"806","L3R9",41.57838933,-71.72143547,273125.254094302,4606544.18176865,TRUE
"807","L3R9",41.5783969,-71.7215281,273117.557732489,4606545.26593704,TRUE
"808","L3R9",41.57841533,-71.7215559,273115.304509781,4606547.38544564,TRUE
"809","L3R9",41.57826297,-71.72147147,273121.810045817,4606530.24596809,TRUE
"810","L3R9",41.57812257,-71.72155453,273114.39323933,4606514.87500156,TRUE
"811","L3R9",41.57818223,-71.7214923,273119.790561772,4606521.33572296,TRUE
"812","L3R9",41.57825677,-71.7215844,273112.372951347,4606529.85456969,TRUE
"813","L3R9",41.5783471,-71.72118075,273146.343061687,4606538.82282737,TRUE
"814","L3R9",41.57857483,-71.7207241,273185.213009462,4606562.90820172,TRUE
"815","L3R9",41.57831233,-71.72090743,273169.008928587,4606534.24336628,TRUE
"816","L3R9",41.5783529,-71.7208146,273176.890561904,4606538.50399085,TRUE
"817","L3R9",41.5783597,-71.7209483,273165.767346628,4606539.61060261,TRUE
"818","L3R9",41.5783141,-71.72094727,273165.69352717,4606534.54466192,TRUE
"819","L3R9",41.57836177,-71.7208871,273170.877049935,4606539.67951722,TRUE
"820","L3R9",41.57839097,-71.72125073,273140.662240221,4606543.87800508,TRUE
"821","L3R9",41.57832187,-71.72125877,273139.749897671,4606536.2265758,TRUE
"822","L3R9",41.57834923,-71.7212587,273139.851561256,4606539.26433112,TRUE
"823","L3R9",41.5783694,-71.7210616,273156.355107882,4606540.9855893,TRUE
"824","L3R9",41.5783466,-71.72073355,273183.625918114,4606537.59135027,TRUE
"825","L3R9",41.578432,-71.72103035,273159.179763512,4606547.85425228,TRUE
"826","L3R9",41.57837317,-71.72120053,273144.785242137,4606541.76954866,TRUE
"827","L3R9",41.57833817,-71.72125467,273140.148819054,4606538.02567672,TRUE
"828","L3R9",41.57838457,-71.72126317,273139.602659325,4606543.20009187,TRUE
"829","L3R9",41.57837297,-71.72120307,273144.572773172,4606541.75402129,TRUE
"830","L3R9",41.57833537,-71.7212417,273141.220366053,4606537.68066687,TRUE
"831","L3R9",41.57831707,-71.72042427,273209.308262279,4606533.49929257,TRUE
"832","L3R9",41.5784366,-71.72089297,273170.649702389,4606548.00376112,TRUE
"833","L3R9",41.5783472,-71.72147703,273121.641524961,4606539.61313685,TRUE
"834","L3R9",41.5783455,-71.72134897,273132.312375185,4606539.08757231,TRUE
"835","L3R9",41.578377,-71.7212108,273143.942411334,4606542.22182428,TRUE
"836","L3R9",41.5784685,-71.7212835,273138.201643093,4606552.57279258,TRUE
"837","L3R9",41.5789472,-71.721269,273141.087204612,4606605.68749778,TRUE
"838","L3R9",41.5789448,-71.72125257,273142.448611743,4606605.3778025,TRUE
"839","L3R9",41.57882025,-71.721346,273134.222851188,4606591.79400832,TRUE
"840","L3R9",41.57905413,-71.72145973,273125.560084454,4606618.06217787,TRUE
"841","L3R9",41.57902523,-71.72139417,273130.924760699,4606614.68081576,TRUE
"842","L3R9",41.57908283,-71.72140577,273130.159394542,4606621.10698688,TRUE
"843","L3R9",41.57899307,-71.7213519,273134.33627502,4606610.99873343,TRUE
"844","L3R9",41.5789787,-71.72140753,273129.647922249,4606609.54945692,TRUE
"845","L3R9",41.57903953,-71.7213589,273133.91539939,4606616.17586709,TRUE
"846","L3R9",41.57897937,-71.7213939,273130.786638135,4606609.58800345,TRUE
"847","L3R9",41.5788593,-71.7213887,273130.7996099,4606596.24225786,TRUE
"848","L3R9",41.57781137,-71.7211561,273146.52192213,4606479.27279748,TRUE
"849","L3R9",41.57787793,-71.7211675,273145.80457087,4606486.69331928,TRUE
"850","L3R9",41.5778652,-71.72113997,273148.055274656,4606485.20743558,TRUE
"851","L3R9",41.5779776,-71.7214105,273125.893781962,4606498.39932752,TRUE
"852","L3R9",41.57808743,-71.7214843,273120.12549118,4606510.78848848,TRUE
"853","L3R9",41.57813407,-71.72148707,273120.057913754,4606515.97448344,TRUE
"854","L3R9",41.5782531,-71.7215444,273115.695038873,4606529.34186064,TRUE
"855","L3R9",41.5775311,-71.7200701,273236.085043632,4606445.29741852,TRUE
"856","L3R9",41.57764917,-71.72012713,273231.743553793,4606458.55733076,TRUE
"857","L3R9",41.57758493,-71.72006537,273236.667856959,4606451.26204024,TRUE
"858","L3R9",41.5774514,-71.7203695,273210.843668793,4606437.23495446,TRUE
"859","L3R9",41.5775542,-71.7200899,273234.515099471,4606447.91439404,TRUE
"860","L3R9",41.5775638,-71.7201762,273227.353492755,4606449.20720274,TRUE
"861","L3R9",41.57750513,-71.7201545,273228.957315585,4606442.63568833,TRUE
"862","L3R9",41.57757767,-71.72006633,273236.562401155,4606450.45844411,TRUE
"863","L3R9",41.57756393,-71.72004967,273237.903317533,4606448.88901803,TRUE
"864","L3R9",41.5764846,-71.72259305,273022.068299289,4606335.73371479,TRUE
"865","L3R9",41.57634913,-71.72264223,273017.49317163,4606320.82109915,TRUE
"866","L3R9",41.5763289,-71.72268017,273014.258995482,4606318.6746742,TRUE
"867","L3R9",41.5763686,-71.72268085,273014.341414938,4606323.08458406,TRUE
"868","L3R9",41.577149,-71.72327257,272967.741421723,4606411.29405297,TRUE
"869","L3R9",41.57701677,-71.72464203,272853.098969451,4606400.21688499,TRUE
"870","L3R9",41.57686467,-71.72463447,272853.195913715,4606383.30843106,TRUE
"871","L3R9",41.5766831,-71.72453247,272861.06351446,4606362.87908288,TRUE
"872","L3R9",41.57674133,-71.72437143,272874.694500886,4606368.92068451,TRUE
"873","L3R9",41.57665343,-71.72439897,272872.090125663,4606359.23314724,TRUE
"874","L3R9",41.5768139,-71.72343893,272952.696567571,4606374.52380112,TRUE
"875","L3R9",41.576406,-71.72326877,272965.454070008,4606328.78445536,TRUE
"876","L3R9",41.57647823,-71.72331763,272961.633485257,4606336.93316254,TRUE
"877","L3R9",41.57694563,-71.72365383,272935.240956693,4606389.71618443,TRUE
"878","L3R9",41.5770773,-71.723312,272964.202634392,4606403.43655991,TRUE
"879","L3R9",41.5770692,-71.7232762,272967.159072922,4606402.44294958,TRUE
"880","L3R9",41.57706053,-71.72306773,272984.509897768,4606400.93163146,TRUE
"881","L3R9",41.57697157,-71.72300407,272989.505787031,4606390.88635912,TRUE
"882","L3R9",41.5770079,-71.7230619,272984.811522419,4606395.07247501,TRUE
"883","L3R9",41.57694255,-71.7230667,272984.182289222,4606387.82891749,TRUE
"884","L3R9",41.5770632,-71.72298523,272991.397703045,4606401.01099055,TRUE
"885","L3R9",41.57638307,-71.7226384,273017.931431269,4606324.57957608,TRUE
"886","L3R9",41.5761192,-71.72260553,273019.747384811,4606295.19407717,TRUE
"887","L3R9",41.5760604,-71.7226962,273011.981607513,4606288.90374602,TRUE
"888","L3R9",41.5764168,-71.72365137,272933.592280605,4606330.99064759,TRUE
"889","L3R9",41.57742773,-71.72411503,272898.478551867,4606444.4606229,TRUE
"890","L3R9",41.57736287,-71.7239683,272910.484723796,4606436.87256147,TRUE
"891","L3R9",41.57645697,-71.7226281,273019.049156861,4606332.75801909,TRUE
"892","L3R9",41.5763833,-71.72254387,273025.813770181,4606324.3563903,TRUE
"893","L3R9",41.57627307,-71.72257977,273022.434322791,4606312.21137386,TRUE
"894","L3R9",41.5771592,-71.7227466,273011.629921145,4606411.04248676,TRUE
"895","L3R9",41.57773253,-71.7189201,273332.67059266,4606464.64094467,TRUE
"896","L3R9",41.5782519,-71.71837943,273379.565669271,4606520.88905068,TRUE
"897","L3R9",41.5782229,-71.71821683,273393.020751238,4606517.24185861,TRUE
"898","L3R9",41.578257,-71.71826897,273388.792954704,4606521.16514863,TRUE
"899","L3R9",41.57827853,-71.7183212,273384.513680865,4606523.69295822,TRUE
"900","L3R9",41.5782241,-71.7183574,273381.305124285,4606517.74438149,TRUE
"901","L3R9",41.57829927,-71.71829303,273386.934874603,4606525.92183629,TRUE
"902","L3R9",41.57821147,-71.718354,273381.544405757,4606516.33306771,TRUE
"903","L3R9",41.57830595,-71.7181111,273402.126382955,4606526.18563657,TRUE
"904","L3R9",41.578196,-71.71828685,273387.088819556,4606514.43893803,TRUE
"905","L3R9",41.57822353,-71.71831727,273384.64891213,4606517.57566691,TRUE
"906","L3R9",41.5782343,-71.718384,273379.1230741,4606518.94682712,TRUE
"907","L3R9",41.5781876,-71.7182856,273387.163648164,4606513.50295385,TRUE
"908","L3R9",41.57826623,-71.71827937,273387.958162083,4606522.21732959,TRUE
"909","L3R9",41.5782452,-71.71825893,273389.588741716,4606519.82855158,TRUE
"910","L3R9",41.57809827,-71.7184206,273375.595660311,4606503.93878517,TRUE
"911","L3R9",41.57738145,-71.7244037,272874.248508871,4606440.08189316,TRUE
"912","L3R9",41.5771568,-71.7243575,272877.312711435,4606415.01605679,TRUE
"913","L3R9",41.57668607,-71.72358233,272940.292439155,4606360.70753227,TRUE
"914","L3R9",41.57672757,-71.7235434,272943.683721679,4606365.2130499,TRUE
"915","L3R9",41.57676703,-71.72357173,272941.46001264,4606369.66909005,TRUE
"916","L9R0",41.5860383,-71.7302804,272414.703167383,4607416.79310203,TRUE
"917","L9R0",41.5860513,-71.7306553,272383.495845599,4607419.22589306,TRUE
"918","L9R0",41.5860067,-71.7305325,272393.576128151,4607413.9496151,TRUE
"919","L9R0",41.5859299,-71.7304325,272401.642554935,4607405.15815809,TRUE
"920","L9R0",41.5859767,-71.73067563,272381.538834104,4607410.99625888,TRUE
"921","L9R0",41.58593913,-71.73059203,272388.375979191,4607406.60401056,TRUE
"922","L9R0",41.5860225,-71.73026267,272416.125673362,4607414.99194874,TRUE
"923","L9R0",41.58577093,-71.73021337,272419.351348225,4607386.92853301,TRUE
"924","L9R0",41.5859191,-71.73020415,272420.640710583,4607403.35641019,TRUE
"925","L9R0",41.58573887,-71.7299808,272438.626636913,4607382.75507438,TRUE
"926","L9R0",41.5855665,-71.73002465,272434.365369832,4607363.73149409,TRUE
"927","L9R0",41.5853888,-71.7297131,272459.713077848,4607343.17843089,TRUE
"928","L9R0",41.58535597,-71.7300353,272432.737680113,4607340.38318438,TRUE
"929","L9R0",41.5857392,-71.7299692,272439.59481894,4607382.76111062,TRUE
"930","L9R0",41.5853762,-71.72982423,272450.404510764,4607342.072562,TRUE
"931","L9R0",41.58597327,-71.7306301,272385.322326341,4607410.4952482,TRUE
"932","L9R0",41.58579983,-71.73019653,272420.856766504,4607390.09303894,TRUE
"933","L9R0",41.5856658,-71.7299254,272442.988223084,4607374.49550642,TRUE
"934","L9R0",41.5856345,-71.73005487,272432.085076417,4607371.36167717,TRUE
"935","L9R0",41.5885529,-71.73388525,272123.039608352,4607705.52287552,TRUE
"936","L9R0",41.5885686,-71.7339203,272120.1730826,4607707.35875306,TRUE
"937","L9R0",41.586104,-71.7302388,272418.402001639,4607423.97839832,TRUE
"938","L9R0",41.58587287,-71.7306022,272387.295263432,4607399.27360309,TRUE
"939","L9R0",41.58624537,-71.7305299,272394.631789495,4607440.44371999,TRUE
"940","L9R0",41.58519627,-71.7296801,272461.787591124,4607321.713612,TRUE
"941","L9R0",41.5866799,-71.7306606,272385.26363972,4607489.03712364,TRUE
"942","L9R0",41.58660427,-71.7305939,272390.558092079,4607480.46344378,TRUE
"943","L9R0",41.58617153,-71.73059913,272388.600993267,4607432.42751788,TRUE
"944","L9R0",41.5853242,-71.7299133,272442.796504357,4607336.53368439,TRUE
"945","L9R0",41.58622477,-71.73055243,272392.681204348,4607438.21583402,TRUE
"946","L9R0",41.5859936,-71.73041483,272403.339485293,4607412.18452359,TRUE
"947","L9R0",41.5873081,-71.7344475,272071.788353811,4607568.79090324,TRUE
"948","L9R0",41.5876482,-71.7346688,272054.537626964,4607607.13914273,TRUE
"949","L9R0",41.58759837,-71.7344198,272075.119252253,4607600.94814196,TRUE
"950","L9R0",41.5876148,-71.73435513,272080.568082632,4607602.60156071,TRUE
"951","L9R0",41.58775533,-71.73448547,272070.197419749,4607618.54991663,TRUE
"952","L9R0",41.5873994,-71.73462525,272057.292162735,4607579.3982642,TRUE
"953","L9R0",41.58736653,-71.73449697,272067.870118318,4607575.40948012,TRUE
"954","L9R0",41.5875837,-71.7344218,272074.900889374,4607599.32452812,TRUE
"955","L9R0",41.587606,-71.7345601,272063.450474595,4607602.16613343,TRUE
"956","L9R0",41.5874589,-71.7347474,272047.318976818,4607586.32775328,TRUE
"957","L9R0",41.5875937,-71.73455853,272063.538053154,4607600.79624029,TRUE
"958","L9R0",41.5875261,-71.7346419,272056.350216524,4607593.51054092,TRUE
"959","L9R0",41.58752757,-71.7345298,272065.700240956,4607593.37749471,TRUE
"960","L9R0",41.5875987,-71.73438887,272077.698789184,4607600.90304433,TRUE
"961","L9R0",41.58863823,-71.7336439,272143.458929176,4607714.35990985,TRUE
"962","L9R0",41.58836593,-71.73420727,272095.537783142,4607685.61335981,TRUE
"963","L9R0",41.58823545,-71.7343548,272082.780292017,4607671.51523561,TRUE
"964","L9R0",41.58851927,-71.7339537,272117.215226802,4607701.96959499,TRUE
"965","L9R0",41.58842593,-71.7340113,272112.085144508,4607691.75768439,TRUE
"966","L9R0",41.58851307,-71.734067,272107.748666604,4607701.58055007,TRUE
"967","L9R0",41.5884764,-71.7339464,272117.672875663,4607697.19018903,TRUE
"968","L9R0",41.5853949,-71.730068,272430.14847355,4607344.79209442,TRUE
"969","L9R0",41.58335763,-71.72702873,272676.363994,4607110.56722739,TRUE
"970","L9R0",41.58317177,-71.7271503,272665.576619072,4607090.25049777,TRUE
"971","L9R0",41.58307577,-71.72719183,272661.777372864,4607079.70050756,TRUE
"972","L9R0",41.58370703,-71.72775987,272616.637829992,4607151.29039377,TRUE
"973","L9R0",41.5839789,-71.7277952,272614.647098753,4607181.57087749,TRUE
"974","L9R0",41.5839743,-71.72770545,272622.113067915,4607180.82350921,TRUE
"975","L9R0",41.5843261,-71.7278971,272607.371246378,4607220.39120491,TRUE
"976","L9R0",41.58434823,-71.72791987,272605.550715989,4607222.90846158,TRUE
"977","L9R0",41.58424757,-71.72789893,272606.942933533,4607211.67637554,TRUE
"978","L9R0",41.5842607,-71.72800557,272598.098900862,4607213.41542793,TRUE
"979","L9R0",41.58429777,-71.72801943,272597.073624549,4607217.56807292,TRUE
"980","L9R0",41.58434347,-71.7280285,272596.477976992,4607222.66632957,TRUE
"981","L9R0",41.5841967,-71.72799377,272598.857878526,4607206.2780159,TRUE
"982","L9R0",41.58427267,-71.72802917,272596.173499928,4607214.80674992,TRUE
"983","L9R0",41.58439537,-71.7280261,272596.860307438,4607228.4227684,TRUE
"984","L9R0",41.58791817,-71.73186887,272288.893590014,4607629.71917448,TRUE
"985","L9R0",41.5879301,-71.73183293,272291.93154656,4607630.9489438,TRUE
"986","L9R0",41.58786795,-71.73181515,272293.195142875,4607624.00110948,TRUE
"987","L9R0",41.58802473,-71.7353573,271998.469060569,4607650.76748735,TRUE
"988","L9R0",41.5873835,-71.73476645,272045.465487377,4607578.005983,TRUE
"989","L9R0",41.58745197,-71.73448947,272068.796095042,4607584.87658172,TRUE
"990","L9R0",41.5875501,-71.7347553,272046.981488673,4607596.47512436,TRUE
"991","L9R0",41.5871707,-71.7345236,272064.960830965,4607553.73566336,TRUE
"992","L9R0",41.58745193,-71.73456697,272062.335412937,4607585.07696075,TRUE
"993","L9R0",41.58757117,-71.73462353,272058.040233188,4607598.46638628,TRUE
"994","L9R0",41.5870507,-71.73440175,272074.696110464,4607540.08931187,TRUE
"995","L9R0",41.58696575,-71.7344205,272072.834039177,4607530.70634857,TRUE
"996","L9R0",41.58708,-71.734651,272054.021193068,4607544.00139643,TRUE
"997","L9R0",41.5868823,-71.7344283,272071.890064365,4607521.46100171,TRUE
"998","L9R0",41.5868322,-71.7344989,272065.828309266,4607516.08467449,TRUE
"999","L9R0",41.5868744,-71.73442097,272072.473303656,4607520.56444548,TRUE
"1000","L9R0",41.586675,-71.7346114,272055.896627981,4607498.92712623,TRUE
"1001","L9R0",41.58669683,-71.73456323,272059.989061298,4607501.22373546,TRUE
"1002","L9R0",41.5864857,-71.73500143,272022.71614459,4607478.938888,TRUE
"1003","L9R0",41.5865972,-71.7349271,272029.305075504,4607491.12293678,TRUE
"1004","L9R0",41.58653213,-71.7348895,272032.210435258,4607483.79843514,TRUE
"1005","L9R0",41.586384,-71.73497837,272024.280439861,4607467.58556552,TRUE
"1006","L9R0",41.5864728,-71.734905,272030.709429599,4607477.25163451,TRUE
"1007","L9R0",41.58653013,-71.73492673,272029.099788981,4607483.67476942,TRUE
"1008","L9R0",41.58656783,-71.73497257,272025.411159501,4607487.9819956,TRUE
"1009","L9R0",41.58655143,-71.73499257,272023.686159912,4607486.2138695,TRUE
"1010","L9R0",41.58645337,-71.7349379,272027.898377355,4607475.18116542,TRUE
"1011","L9R0",41.58656623,-71.7349637,272026.144955883,4607487.78089216,TRUE
"1012","L9R0",41.58656007,-71.73494353,272027.804699556,4607487.04359566,TRUE
"1013","L9R0",41.58671857,-71.73488463,272033.272796049,4607504.48712825,TRUE
"1014","L9R0",41.586312,-71.7304576,272400.89315576,4607447.6512556,TRUE
"1015","L9R0",41.58523387,-71.72980183,272451.771731996,4607326.20971166,TRUE
"1016","L9R0",41.58520843,-71.72982603,272449.664911676,4607323.44880172,TRUE
"1017","L9R0",41.58519903,-71.72980117,272451.704326351,4607322.33947634,TRUE
"1018","L9R0",41.5852235,-71.7298446,272448.169785812,4607325.17110697,TRUE
"1019","L9R0",41.58525513,-71.72981377,272450.851065283,4607328.60183763,TRUE
"1020","L9R0",41.5852008,-71.72982475,272449.744806735,4607322.59822009,TRUE
"1021","L9R0",41.58533717,-71.72982433,272450.259022978,4607337.73909084,TRUE
"1022","L9R0",41.5853033,-71.7297996,272452.201609392,4607333.91305758,TRUE
"1023","L9R0",41.5852388,-71.7298686,272446.222798927,4607326.93327684,TRUE
